	acao	pessoa1	pessoa2	parcela	objeto	tipo_preco	rodada	jogo	saldo_CD1	saldo_CD2	saldo_CD3	saldo_AT1	saldo_AT2	saldo_AT3	saldo_EmpAgr	saldo_EmpFer	saldo_EmpMaq	saldo_EmpSem	saldo_FiscalAT	saldo_FiscalCD	saldo_PrefeitoAT	saldo_PrefeitoCD	poluicao_mundial	selo	prox_taxa	val_taxa	tratamento
19	selo	EmpSem	AT3				2	4	597.9000000000005	603.6000000000001	590.0	2028.7999999999997	2619.0	459.6	178.0	-150.75	1163.5	985.5	0.0	0.0	3035.3321499999984	4795.4203775000005	36.74666025000001	2.0			
20	selo	EmpSem	AT3				2	4	597.9000000000005	603.6000000000001	590.0	2028.7999999999997	2619.0	474.90000000000003	178.0	-150.75	1163.5	985.5	0.0	0.0	3020.032149999998	4795.4203775000005	36.74666025000001	3.0			
21	selo	EmpSem	AT3				2	4	597.9000000000005	603.6000000000001	590.0	2028.7999999999997	2619.0	490.20000000000005	178.0	-150.75	1163.5	985.5	0.0	0.0	3004.732149999998	4795.4203775000005	36.74666025000001	4.0			
22	selo	EmpSem	AT3				2	4	597.9000000000005	603.6000000000001	590.0	2028.7999999999997	2619.0	505.50000000000006	178.0	-150.75	1163.5	985.5	0.0	0.0	2989.432149999998	4795.4203775000005	36.74666025000001	5.0			
23	selo	EmpSem	AT3				2	4	597.9000000000005	603.6000000000001	590.0	2028.7999999999997	2619.0	520.8000000000001	178.0	-150.75	1163.5	985.5	0.0	0.0	2974.1321499999976	4795.4203775000005	36.74666025000001	6.0			
24	selo	CD2	CD3				2	4	597.9000000000005	603.6000000000001	629.9	2028.7999999999997	2619.0	520.8000000000001	178.0	-150.75	1163.5	985.5	0.0	0.0	2974.1321499999976	4755.520377500001	36.74666025000001	1.0			
25	selo	CD2	CD3				2	4	597.9000000000005	603.6000000000001	669.8	2028.7999999999997	2619.0	520.8000000000001	178.0	-150.75	1163.5	985.5	0.0	0.0	2974.1321499999976	4715.620377500001	36.74666025000001	2.0			
26	selo	CD2	CD3				2	4	597.9000000000005	603.6000000000001	709.6999999999999	2028.7999999999997	2619.0	520.8000000000001	178.0	-150.75	1163.5	985.5	0.0	0.0	2974.1321499999976	4675.720377500002	36.74666025000001	3.0			
27	selo	CD2	CD3				2	4	597.9000000000005	603.6000000000001	749.5999999999999	2028.7999999999997	2619.0	520.8000000000001	178.0	-150.75	1163.5	985.5	0.0	0.0	2974.1321499999976	4635.820377500002	36.74666025000001	4.0			
28	selo	CD2	CD3				2	4	597.9000000000005	603.6000000000001	789.4999999999999	2028.7999999999997	2619.0	520.8000000000001	178.0	-150.75	1163.5	985.5	0.0	0.0	2974.1321499999976	4595.920377500002	36.74666025000001	5.0			
29	selo	CD2	CD3				2	4	597.9000000000005	603.6000000000001	829.3999999999999	2028.7999999999997	2619.0	520.8000000000001	178.0	-150.75	1163.5	985.5	0.0	0.0	2974.1321499999976	4556.020377500003	36.74666025000001	6.0			
0	transferencia	EmpMaq (prefeito)	EmpMaq				2	4	597.9000000000005	603.6000000000001	829.3999999999999	2028.7999999999997	2619.0	520.8000000000001	178.0	-150.75	1712.5	985.5	0.0	0.0	2425.1321499999976	4556.020377500003	36.74666025000001				
3	nova taxa	EmpMaq					2	4	597.9000000000005	603.6000000000001	829.3999999999999	2028.7999999999997	2619.0	520.8000000000001	178.0	-150.75	1712.5	985.5	0.0	0.0	2425.1321499999976	4556.020377500003	36.74666025000001		2.0	15.0%	
4	nova taxa	EmpMaq					2	4	597.9000000000005	603.6000000000001	829.3999999999999	2028.7999999999997	2619.0	520.8000000000001	178.0	-150.75	1712.5	985.5	0.0	0.0	2425.1321499999976	4556.020377500003	36.74666025000001		3.0	35.0%	
214	venda	EmpSem	AT1	1.0	Soja	baixo	3	4	597.9000000000005	603.6000000000001	829.3999999999999	2013.7999999999997	2619.0	520.8000000000001	178.0	-150.75	1712.5	1010.5	0.0	0.0	2425.1321499999976	4556.020377500003	37.07666025000002				
215	venda	EmpFer	AT1	1.0	Premium	alto	3	4	597.9000000000005	603.6000000000001	829.3999999999999	2018.7999999999997	2619.0	520.8000000000001	178.0	-125.75	1712.5	1010.5	0.0	0.0	2425.1321499999976	4556.020377500003	37.13666025000001				
216	venda	EmpAgr	AT1	1.0	Super premium	baixo	3	4	597.9000000000005	603.6000000000001	829.3999999999999	2883.7999999999997	2619.0	520.8000000000001	203.0	-125.75	1712.5	1010.5	0.0	0.0	2425.1321499999976	4556.020377500003	39.84666025000001				
217	venda	EmpSem	AT1	2.0	Soja	baixo	3	4	597.9000000000005	603.6000000000001	829.3999999999999	2868.7999999999997	2619.0	520.8000000000001	203.0	-125.75	1712.5	1035.5	0.0	0.0	2425.1321499999976	4556.020377500003	40.17666025000002				
218	venda	EmpFer	AT1	2.0	Premium	alto	3	4	597.9000000000005	603.6000000000001	829.3999999999999	2873.7999999999997	2619.0	520.8000000000001	203.0	-100.75	1712.5	1035.5	0.0	0.0	2425.1321499999976	4556.020377500003	40.236660250000014				
219	venda	EmpAgr	AT1	2.0	Super premium	baixo	3	4	597.9000000000005	603.6000000000001	829.3999999999999	3738.7999999999997	2619.0	520.8000000000001	228.0	-100.75	1712.5	1035.5	0.0	0.0	2425.1321499999976	4556.020377500003	42.946660250000015				
220	venda	EmpSem	AT1	3.0	Soja	baixo	3	4	597.9000000000005	603.6000000000001	829.3999999999999	3723.7999999999997	2619.0	520.8000000000001	228.0	-100.75	1712.5	1060.5	0.0	0.0	2425.1321499999976	4556.020377500003	43.27666025000001				
221	venda	EmpFer	AT1	3.0	Premium	alto	3	4	597.9000000000005	603.6000000000001	829.3999999999999	3728.7999999999997	2619.0	520.8000000000001	228.0	-75.75	1712.5	1060.5	0.0	0.0	2425.1321499999976	4556.020377500003	43.336660250000016				
222	venda	EmpAgr	AT1	3.0	Super premium	baixo	3	4	597.9000000000005	603.6000000000001	829.3999999999999	4593.799999999999	2619.0	520.8000000000001	253.0	-75.75	1712.5	1060.5	0.0	0.0	2425.1321499999976	4556.020377500003	46.046660250000016				
223	venda	EmpSem	AT1	4.0	Soja	baixo	3	4	597.9000000000005	603.6000000000001	829.3999999999999	4578.799999999999	2619.0	520.8000000000001	253.0	-75.75	1712.5	1085.5	0.0	0.0	2425.1321499999976	4556.020377500003	46.376660250000015				
224	venda	EmpFer	AT1	4.0	Premium	alto	3	4	597.9000000000005	603.6000000000001	829.3999999999999	4583.799999999999	2619.0	520.8000000000001	253.0	-50.75	1712.5	1085.5	0.0	0.0	2425.1321499999976	4556.020377500003	46.43666025000001				
225	venda	EmpAgr	AT1	4.0	Super premium	baixo	3	4	597.9000000000005	603.6000000000001	829.3999999999999	5448.799999999999	2619.0	520.8000000000001	278.0	-50.75	1712.5	1085.5	0.0	0.0	2425.1321499999976	4556.020377500003	49.14666025000001				
226	venda	EmpSem	AT1	5.0	Soja	baixo	3	4	597.9000000000005	603.6000000000001	829.3999999999999	5433.799999999999	2619.0	520.8000000000001	278.0	-50.75	1712.5	1110.5	0.0	0.0	2425.1321499999976	4556.020377500003	49.476660250000016				
227	venda	EmpFer	AT1	5.0	Premium	alto	3	4	597.9000000000005	603.6000000000001	829.3999999999999	5438.799999999999	2619.0	520.8000000000001	278.0	-25.75	1712.5	1110.5	0.0	0.0	2425.1321499999976	4556.020377500003	49.53666025000001				
228	venda	EmpAgr	AT1	5.0	Super premium	baixo	3	4	597.9000000000005	603.6000000000001	829.3999999999999	6303.799999999999	2619.0	520.8000000000001	303.0	-25.75	1712.5	1110.5	0.0	0.0	2425.1321499999976	4556.020377500003	52.24666025000001				
229	venda	EmpSem	AT1	6.0	Soja	baixo	3	4	597.9000000000005	603.6000000000001	829.3999999999999	6288.799999999999	2619.0	520.8000000000001	303.0	-25.75	1712.5	1135.5	0.0	0.0	2425.1321499999976	4556.020377500003	52.57666025				
230	venda	EmpFer	AT1	6.0	Premium	alto	3	4	597.9000000000005	603.6000000000001	829.3999999999999	6293.799999999999	2619.0	520.8000000000001	303.0	-0.75	1712.5	1135.5	0.0	0.0	2425.1321499999976	4556.020377500003	52.63666025000001				
231	venda	EmpAgr	AT1	6.0	Super premium	baixo	3	4	597.9000000000005	603.6000000000001	829.3999999999999	7158.799999999999	2619.0	520.8000000000001	328.0	-0.75	1712.5	1135.5	0.0	0.0	2425.1321499999976	4556.020377500003	55.34666025000001				
232	venda	EmpSem	CD1	1.0	Soja	normal	3	4	577.9000000000005	603.6000000000001	829.3999999999999	7158.799999999999	2619.0	520.8000000000001	328.0	-0.75	1712.5	1165.5	0.0	0.0	2425.1321499999976	4556.020377500003	55.67666025000001				
233	venda	EmpFer	CD1	1.0	Premium	alto	3	4	582.9000000000005	603.6000000000001	829.3999999999999	7158.799999999999	2619.0	520.8000000000001	328.0	24.25	1712.5	1165.5	0.0	0.0	2425.1321499999976	4556.020377500003	55.736660250000014				
234	aluguel	EmpMaq	CD1	1.0	Maquinas 3	normal	3	4	762.9000000000005	603.6000000000001	829.3999999999999	7158.799999999999	2619.0	520.8000000000001	328.0	24.25	1802.5	1165.5	0.0	0.0	2425.1321499999976	4556.020377500003	55.82666025000002				
235	venda	EmpSem	CD1	2.0	Soja	normal	3	4	742.9000000000005	603.6000000000001	829.3999999999999	7158.799999999999	2619.0	520.8000000000001	328.0	24.25	1802.5	1195.5	0.0	0.0	2425.1321499999976	4556.020377500003	56.156660250000016				
236	venda	EmpFer	CD1	2.0	Premium	alto	3	4	747.9000000000005	603.6000000000001	829.3999999999999	7158.799999999999	2619.0	520.8000000000001	328.0	49.25	1802.5	1195.5	0.0	0.0	2425.1321499999976	4556.020377500003	56.21666025000002				
237	aluguel	EmpMaq	CD1	2.0	Maquinas 2	baixo	3	4	842.9000000000005	603.6000000000001	829.3999999999999	7158.799999999999	2619.0	520.8000000000001	328.0	49.25	1857.5	1195.5	0.0	0.0	2425.1321499999976	4556.020377500003	56.27666025000002				
238	venda	EmpSem	CD1	3.0	Soja	normal	3	4	822.9000000000005	603.6000000000001	829.3999999999999	7158.799999999999	2619.0	520.8000000000001	328.0	49.25	1857.5	1225.5	0.0	0.0	2425.1321499999976	4556.020377500003	56.60666025000002				
239	venda	EmpFer	CD1	3.0	Premium	alto	3	4	827.9000000000005	603.6000000000001	829.3999999999999	7158.799999999999	2619.0	520.8000000000001	328.0	74.25	1857.5	1225.5	0.0	0.0	2425.1321499999976	4556.020377500003	56.66666025000002				
240	aluguel	EmpMaq	CD1	3.0	Maquinas 3	normal	3	4	1007.9000000000005	603.6000000000001	829.3999999999999	7158.799999999999	2619.0	520.8000000000001	328.0	74.25	1947.5	1225.5	0.0	0.0	2425.1321499999976	4556.020377500003	56.756660250000024				
241	venda	EmpSem	CD1	4.0	Soja	normal	3	4	987.9000000000005	603.6000000000001	829.3999999999999	7158.799999999999	2619.0	520.8000000000001	328.0	74.25	1947.5	1255.5	0.0	0.0	2425.1321499999976	4556.020377500003	57.08666025000002				
242	venda	EmpFer	CD1	4.0	Premium	alto	3	4	992.9000000000005	603.6000000000001	829.3999999999999	7158.799999999999	2619.0	520.8000000000001	328.0	99.25	1947.5	1255.5	0.0	0.0	2425.1321499999976	4556.020377500003	57.146660250000025				
243	aluguel	EmpMaq	CD1	4.0	Maquinas 3	normal	3	4	1172.9000000000005	603.6000000000001	829.3999999999999	7158.799999999999	2619.0	520.8000000000001	328.0	99.25	2037.5	1255.5	0.0	0.0	2425.1321499999976	4556.020377500003	57.23666025000003				
244	venda	EmpSem	CD1	5.0	Soja	normal	3	4	1152.9000000000005	603.6000000000001	829.3999999999999	7158.799999999999	2619.0	520.8000000000001	328.0	99.25	2037.5	1285.5	0.0	0.0	2425.1321499999976	4556.020377500003	57.56666025000003				
245	venda	EmpFer	CD1	5.0	Comum	baixo	3	4	1167.9000000000005	603.6000000000001	829.3999999999999	7158.799999999999	2619.0	520.8000000000001	328.0	104.25	2037.5	1285.5	0.0	0.0	2425.1321499999976	4556.020377500003	57.65666025000002				
246	aluguel	EmpMaq	CD1	5.0	Maquinas 3	normal	3	4	1257.9000000000005	603.6000000000001	829.3999999999999	7158.799999999999	2619.0	520.8000000000001	328.0	104.25	2127.5	1285.5	0.0	0.0	2425.1321499999976	4556.020377500003	57.746660250000026				
247	venda	EmpSem	CD1	6.0	Arroz	baixo	3	4	1252.9000000000005	603.6000000000001	829.3999999999999	7158.799999999999	2619.0	520.8000000000001	328.0	104.25	2127.5	1300.5	0.0	0.0	2425.1321499999976	4556.020377500003	57.966660250000025				
248	venda	EmpFer	CD1	6.0	Premium	alto	3	4	1257.9000000000005	603.6000000000001	829.3999999999999	7158.799999999999	2619.0	520.8000000000001	328.0	129.25	2127.5	1300.5	0.0	0.0	2425.1321499999976	4556.020377500003	58.02666025000003				
249	aluguel	EmpMaq	CD1	6.0	Maquinas 3	normal	3	4	1437.9000000000005	603.6000000000001	829.3999999999999	7158.799999999999	2619.0	520.8000000000001	328.0	129.25	2217.5	1300.5	0.0	0.0	2425.1321499999976	4556.020377500003	58.11666025000003				
250	venda	EmpSem	AT2	1.0	Soja	normal	3	4	1437.9000000000005	603.6000000000001	829.3999999999999	7158.799999999999	2599.0	520.8000000000001	328.0	129.25	2217.5	1330.5	0.0	0.0	2425.1321499999976	4556.020377500003	58.44666025000003				
251	venda	EmpAgr	AT2	1.0	Super premium	baixo	3	4	1437.9000000000005	603.6000000000001	829.3999999999999	7158.799999999999	2684.0	520.8000000000001	353.0	129.25	2217.5	1330.5	0.0	0.0	2425.1321499999976	4556.020377500003	61.15666025000003				
252	venda	EmpSem	AT2	2.0	Soja	normal	3	4	1437.9000000000005	603.6000000000001	829.3999999999999	7158.799999999999	2664.0	520.8000000000001	353.0	129.25	2217.5	1360.5	0.0	0.0	2425.1321499999976	4556.020377500003	61.48666025000003				
253	venda	EmpFer	AT2	2.0	Super premium	baixo	3	4	1437.9000000000005	603.6000000000001	829.3999999999999	7158.799999999999	2679.0	520.8000000000001	353.0	154.25	2217.5	1360.5	0.0	0.0	2425.1321499999976	4556.020377500003	61.51666025000002				
254	venda	EmpAgr	AT2	2.0	Super premium	baixo	3	4	1437.9000000000005	603.6000000000001	829.3999999999999	7158.799999999999	3834.0	520.8000000000001	378.0	154.25	2217.5	1360.5	0.0	0.0	2425.1321499999976	4556.020377500003	64.22666025000002				
255	venda	EmpSem	AT2	3.0	Soja	normal	3	4	1437.9000000000005	603.6000000000001	829.3999999999999	7158.799999999999	3814.0	520.8000000000001	378.0	154.25	2217.5	1390.5	0.0	0.0	2425.1321499999976	4556.020377500003	64.55666025000002				
256	venda	EmpFer	AT2	3.0	Super premium	baixo	3	4	1437.9000000000005	603.6000000000001	829.3999999999999	7158.799999999999	3829.0	520.8000000000001	378.0	179.25	2217.5	1390.5	0.0	0.0	2425.1321499999976	4556.020377500003	64.58666025000002				
257	venda	EmpAgr	AT2	3.0	Super premium	baixo	3	4	1437.9000000000005	603.6000000000001	829.3999999999999	7158.799999999999	4984.0	520.8000000000001	403.0	179.25	2217.5	1390.5	0.0	0.0	2425.1321499999976	4556.020377500003	67.29666025000003				
258	venda	EmpSem	AT2	4.0	Soja	normal	3	4	1437.9000000000005	603.6000000000001	829.3999999999999	7158.799999999999	4964.0	520.8000000000001	403.0	179.25	2217.5	1420.5	0.0	0.0	2425.1321499999976	4556.020377500003	67.62666025000003				
259	venda	EmpAgr	AT2	4.0	Super premium	baixo	3	4	1437.9000000000005	603.6000000000001	829.3999999999999	7158.799999999999	5049.0	520.8000000000001	428.0	179.25	2217.5	1420.5	0.0	0.0	2425.1321499999976	4556.020377500003	70.33666025000002				
260	venda	EmpSem	AT2	6.0	Soja	normal	3	4	1437.9000000000005	603.6000000000001	829.3999999999999	7158.799999999999	5029.0	520.8000000000001	428.0	179.25	2217.5	1450.5	0.0	0.0	2425.1321499999976	4556.020377500003	70.66666025000002				
261	venda	EmpFer	AT2	6.0	Super premium	alto	3	4	1437.9000000000005	603.6000000000001	829.3999999999999	7158.799999999999	5034.0	520.8000000000001	428.0	214.25	2217.5	1450.5	0.0	0.0	2425.1321499999976	4556.020377500003	70.69666025000002				
262	venda	EmpAgr	AT2	6.0	Super premium	baixo	3	4	1437.9000000000005	603.6000000000001	829.3999999999999	7158.799999999999	6189.0	520.8000000000001	453.0	214.25	2217.5	1450.5	0.0	0.0	2425.1321499999976	4556.020377500003	73.40666025000002				
263	venda	EmpSem	AT2	5.0	Soja	normal	3	4	1437.9000000000005	603.6000000000001	829.3999999999999	7158.799999999999	6169.0	520.8000000000001	453.0	214.25	2217.5	1480.5	0.0	0.0	2425.1321499999976	4556.020377500003	73.73666025000001				
264	venda	EmpAgr	AT2	5.0	Super premium	baixo	3	4	1437.9000000000005	603.6000000000001	829.3999999999999	7158.799999999999	6254.0	520.8000000000001	478.0	214.25	2217.5	1480.5	0.0	0.0	2425.1321499999976	4556.020377500003	76.44666025000002				
265	venda	EmpSem	CD2	1.0	Arroz	normal	3	4	1437.9000000000005	593.6000000000001	829.3999999999999	7158.799999999999	6254.0	520.8000000000001	478.0	214.25	2217.5	1500.5	0.0	0.0	2425.1321499999976	4556.020377500003	76.66666025000002				
266	venda	EmpFer	CD2	1.0	Comum	alto	3	4	1437.9000000000005	598.6000000000001	829.3999999999999	7158.799999999999	6254.0	520.8000000000001	478.0	229.25	2217.5	1500.5	0.0	0.0	2425.1321499999976	4556.020377500003	76.75666025000002				
267	aluguel	EmpMaq	CD2	1.0	Maquinas 2	normal	3	4	1437.9000000000005	638.6000000000001	829.3999999999999	7158.799999999999	6254.0	520.8000000000001	478.0	229.25	2277.5	1500.5	0.0	0.0	2425.1321499999976	4556.020377500003	76.81666025000003				
268	venda	EmpSem	CD2	2.0	Arroz	normal	3	4	1437.9000000000005	628.6000000000001	829.3999999999999	7158.799999999999	6254.0	520.8000000000001	478.0	229.25	2277.5	1520.5	0.0	0.0	2425.1321499999976	4556.020377500003	77.03666025000003				
269	venda	EmpFer	CD2	2.0	Comum	alto	3	4	1437.9000000000005	633.6000000000001	829.3999999999999	7158.799999999999	6254.0	520.8000000000001	478.0	244.25	2277.5	1520.5	0.0	0.0	2425.1321499999976	4556.020377500003	77.12666025000003				
270	aluguel	EmpMaq	CD2	2.0	Maquinas 2	normal	3	4	1437.9000000000005	673.6000000000001	829.3999999999999	7158.799999999999	6254.0	520.8000000000001	478.0	244.25	2337.5	1520.5	0.0	0.0	2425.1321499999976	4556.020377500003	77.18666025000005				
271	venda	EmpSem	CD2	3.0	Arroz	normal	3	4	1437.9000000000005	663.6000000000001	829.3999999999999	7158.799999999999	6254.0	520.8000000000001	478.0	244.25	2337.5	1540.5	0.0	0.0	2425.1321499999976	4556.020377500003	77.40666025000004				
272	venda	EmpFer	CD2	3.0	Comum	alto	3	4	1437.9000000000005	668.6000000000001	829.3999999999999	7158.799999999999	6254.0	520.8000000000001	478.0	259.25	2337.5	1540.5	0.0	0.0	2425.1321499999976	4556.020377500003	77.49666025000005				
273	aluguel	EmpMaq	CD2	3.0	Maquinas 2	normal	3	4	1437.9000000000005	708.6000000000001	829.3999999999999	7158.799999999999	6254.0	520.8000000000001	478.0	259.25	2397.5	1540.5	0.0	0.0	2425.1321499999976	4556.020377500003	77.55666025000005				
274	venda	EmpSem	CD2	4.0	Soja	normal	3	4	1437.9000000000005	688.6000000000001	829.3999999999999	7158.799999999999	6254.0	520.8000000000001	478.0	259.25	2397.5	1570.5	0.0	0.0	2425.1321499999976	4556.020377500003	77.88666025000005				
275	venda	EmpFer	CD2	4.0	Comum	alto	3	4	1437.9000000000005	693.6000000000001	829.3999999999999	7158.799999999999	6254.0	520.8000000000001	478.0	274.25	2397.5	1570.5	0.0	0.0	2425.1321499999976	4556.020377500003	77.97666025000005				
276	aluguel	EmpMaq	CD2	4.0	Maquinas 2	normal	3	4	1437.9000000000005	733.6000000000001	829.3999999999999	7158.799999999999	6254.0	520.8000000000001	478.0	274.25	2457.5	1570.5	0.0	0.0	2425.1321499999976	4556.020377500003	78.03666025000005				
277	venda	EmpSem	CD2	5.0	Soja	normal	3	4	1437.9000000000005	713.6000000000001	829.3999999999999	7158.799999999999	6254.0	520.8000000000001	478.0	274.25	2457.5	1600.5	0.0	0.0	2425.1321499999976	4556.020377500003	78.36666025000005				
278	venda	EmpFer	CD2	5.0	Comum	alto	3	4	1437.9000000000005	718.6000000000001	829.3999999999999	7158.799999999999	6254.0	520.8000000000001	478.0	289.25	2457.5	1600.5	0.0	0.0	2425.1321499999976	4556.020377500003	78.45666025000006				
279	aluguel	EmpMaq	CD2	5.0	Maquinas 2	normal	3	4	1437.9000000000005	758.6000000000001	829.3999999999999	7158.799999999999	6254.0	520.8000000000001	478.0	289.25	2517.5	1600.5	0.0	0.0	2425.1321499999976	4556.020377500003	78.51666025000006				
280	venda	EmpSem	CD2	6.0	Soja	normal	3	4	1437.9000000000005	738.6000000000001	829.3999999999999	7158.799999999999	6254.0	520.8000000000001	478.0	289.25	2517.5	1630.5	0.0	0.0	2425.1321499999976	4556.020377500003	78.84666025000006				
281	venda	EmpFer	CD2	6.0	Comum	alto	3	4	1437.9000000000005	743.6000000000001	829.3999999999999	7158.799999999999	6254.0	520.8000000000001	478.0	304.25	2517.5	1630.5	0.0	0.0	2425.1321499999976	4556.020377500003	78.93666025000006				
282	aluguel	EmpMaq	CD2	6.0	Maquinas 2	normal	3	4	1437.9000000000005	783.6000000000001	829.3999999999999	7158.799999999999	6254.0	520.8000000000001	478.0	304.25	2577.5	1630.5	0.0	0.0	2425.1321499999976	4556.020377500003	78.99666025000006				
283	venda	EmpSem	AT3	1.0	Soja	normal	3	4	1437.9000000000005	783.6000000000001	829.3999999999999	7158.799999999999	6254.0	500.80000000000007	478.0	304.25	2577.5	1660.5	0.0	0.0	2425.1321499999976	4556.020377500003	79.32666025000006				
284	venda	EmpFer	AT3	1.0	Premium	alto	3	4	1437.9000000000005	783.6000000000001	829.3999999999999	7158.799999999999	6254.0	505.80000000000007	478.0	329.25	2577.5	1660.5	0.0	0.0	2425.1321499999976	4556.020377500003	79.38666025000006				
285	venda	EmpAgr	AT3	1.0	Comum	normal	3	4	1437.9000000000005	783.6000000000001	829.3999999999999	7158.799999999999	6254.0	755.8000000000001	488.0	329.25	2577.5	1660.5	0.0	0.0	2425.1321499999976	4556.020377500003	80.01666025000006				
286	venda	EmpSem	AT3	2.0	Soja	normal	3	4	1437.9000000000005	783.6000000000001	829.3999999999999	7158.799999999999	6254.0	735.8000000000001	488.0	329.25	2577.5	1690.5	0.0	0.0	2425.1321499999976	4556.020377500003	80.34666025000006				
287	venda	EmpFer	AT3	2.0	Premium	alto	3	4	1437.9000000000005	783.6000000000001	829.3999999999999	7158.799999999999	6254.0	740.8000000000001	488.0	354.25	2577.5	1690.5	0.0	0.0	2425.1321499999976	4556.020377500003	80.40666025000006				
288	venda	EmpAgr	AT3	2.0	Comum	normal	3	4	1437.9000000000005	783.6000000000001	829.3999999999999	7158.799999999999	6254.0	990.8000000000001	498.0	354.25	2577.5	1690.5	0.0	0.0	2425.1321499999976	4556.020377500003	81.03666025000005				
289	venda	EmpSem	AT3	3.0	Soja	normal	3	4	1437.9000000000005	783.6000000000001	829.3999999999999	7158.799999999999	6254.0	970.8000000000001	498.0	354.25	2577.5	1720.5	0.0	0.0	2425.1321499999976	4556.020377500003	81.36666025000005				
290	venda	EmpFer	AT3	3.0	Premium	alto	3	4	1437.9000000000005	783.6000000000001	829.3999999999999	7158.799999999999	6254.0	975.8000000000001	498.0	379.25	2577.5	1720.5	0.0	0.0	2425.1321499999976	4556.020377500003	81.42666025000005				
291	venda	EmpAgr	AT3	3.0	Comum	normal	3	4	1437.9000000000005	783.6000000000001	829.3999999999999	7158.799999999999	6254.0	1225.8000000000002	508.0	379.25	2577.5	1720.5	0.0	0.0	2425.1321499999976	4556.020377500003	82.05666025000005				
292	venda	EmpSem	AT3	4.0	Soja	normal	3	4	1437.9000000000005	783.6000000000001	829.3999999999999	7158.799999999999	6254.0	1205.8000000000002	508.0	379.25	2577.5	1750.5	0.0	0.0	2425.1321499999976	4556.020377500003	82.38666025000005				
293	venda	EmpFer	AT3	4.0	Premium	alto	3	4	1437.9000000000005	783.6000000000001	829.3999999999999	7158.799999999999	6254.0	1210.8000000000002	508.0	404.25	2577.5	1750.5	0.0	0.0	2425.1321499999976	4556.020377500003	82.44666025000005				
294	venda	EmpAgr	AT3	4.0	Comum	normal	3	4	1437.9000000000005	783.6000000000001	829.3999999999999	7158.799999999999	6254.0	1460.8000000000002	518.0	404.25	2577.5	1750.5	0.0	0.0	2425.1321499999976	4556.020377500003	83.07666025000005				
295	venda	EmpSem	AT3	5.0	Soja	normal	3	4	1437.9000000000005	783.6000000000001	829.3999999999999	7158.799999999999	6254.0	1440.8000000000002	518.0	404.25	2577.5	1780.5	0.0	0.0	2425.1321499999976	4556.020377500003	83.40666025000004				
296	venda	EmpFer	AT3	5.0	Premium	alto	3	4	1437.9000000000005	783.6000000000001	829.3999999999999	7158.799999999999	6254.0	1445.8000000000002	518.0	429.25	2577.5	1780.5	0.0	0.0	2425.1321499999976	4556.020377500003	83.46666025000005				
297	venda	EmpAgr	AT3	5.0	Comum	normal	3	4	1437.9000000000005	783.6000000000001	829.3999999999999	7158.799999999999	6254.0	1695.8000000000002	528.0	429.25	2577.5	1780.5	0.0	0.0	2425.1321499999976	4556.020377500003	84.09666025000004				
298	venda	EmpSem	AT3	6.0	Soja	normal	3	4	1437.9000000000005	783.6000000000001	829.3999999999999	7158.799999999999	6254.0	1675.8000000000002	528.0	429.25	2577.5	1810.5	0.0	0.0	2425.1321499999976	4556.020377500003	84.42666025000004				
299	venda	EmpFer	AT3	6.0	Premium	alto	3	4	1437.9000000000005	783.6000000000001	829.3999999999999	7158.799999999999	6254.0	1680.8000000000002	528.0	454.25	2577.5	1810.5	0.0	0.0	2425.1321499999976	4556.020377500003	84.48666025000004				
300	venda	EmpAgr	AT3	6.0	Comum	normal	3	4	1437.9000000000005	783.6000000000001	829.3999999999999	7158.799999999999	6254.0	1930.8000000000002	538.0	454.25	2577.5	1810.5	0.0	0.0	2425.1321499999976	4556.020377500003	85.11666025000004				
301	venda	EmpSem	CD3	1.0	Hortalica	baixo	3	4	1437.9000000000005	783.6000000000001	834.3999999999999	7158.799999999999	6254.0	1930.8000000000002	538.0	454.25	2577.5	1815.5	0.0	0.0	2425.1321499999976	4556.020377500003	85.22666025000004				
302	venda	EmpFer	CD3	1.0	Premium	alto	3	4	1437.9000000000005	783.6000000000001	839.3999999999999	7158.799999999999	6254.0	1930.8000000000002	538.0	479.25	2577.5	1815.5	0.0	0.0	2425.1321499999976	4556.020377500003	85.28666025000004				
303	aluguel	EmpMaq	CD3	1.0	Maquinas 2	normal	3	4	1437.9000000000005	783.6000000000001	929.3999999999999	7158.799999999999	6254.0	1930.8000000000002	538.0	479.25	2637.5	1815.5	0.0	0.0	2425.1321499999976	4556.020377500003	85.34666025000004				
304	venda	EmpSem	CD3	2.0	Hortalica	baixo	3	4	1437.9000000000005	783.6000000000001	934.3999999999999	7158.799999999999	6254.0	1930.8000000000002	538.0	479.25	2637.5	1820.5	0.0	0.0	2425.1321499999976	4556.020377500003	85.45666025000004				
305	venda	EmpFer	CD3	2.0	Premium	alto	3	4	1437.9000000000005	783.6000000000001	939.3999999999999	7158.799999999999	6254.0	1930.8000000000002	538.0	504.25	2637.5	1820.5	0.0	0.0	2425.1321499999976	4556.020377500003	85.51666025000004				
306	aluguel	EmpMaq	CD3	2.0	Maquinas 2	normal	3	4	1437.9000000000005	783.6000000000001	1029.3999999999999	7158.799999999999	6254.0	1930.8000000000002	538.0	504.25	2697.5	1820.5	0.0	0.0	2425.1321499999976	4556.020377500003	85.57666025000005				
