@RELATION dataset

@ATTRIBUTE acao {venda,aluguel,tratamento,imposto,multa,selo,transferencia,novaTaxa}
@ATTRIBUTE pessoa1 {EmpAgr,EmpFer,EmpMaq,EmpSem,AT1,AT2,AT3,CD1,CD2,CD3,PrefeitoAT,PrefeitoCD,FiscalAT,FiscalCD}
@ATTRIBUTE pessoa2 {EmpAgr,EmpFer,EmpMaq,EmpSem,AT1,AT2,AT3,CD1,CD2,CD3,PrefeitoAT,PrefeitoCD,FiscalAT,FiscalCD}
@ATTRIBUTE parcela INTEGER [1,6]
@ATTRIBUTE objeto {Soja,Hortalica,Arroz,SuperPremium,Premium,Comum,Maquinas1,Maquinas2,Maquinas3,Pulverizador}
@ATTRIBUTE tipo_preco {baixo,normal,alto}
@ATTRIBUTE rodada REAL
@ATTRIBUTE jogo REAL
@ATTRIBUTE saldo_CD1 REAL
@ATTRIBUTE saldo_CD2 REAL
@ATTRIBUTE saldo_CD3 REAL
@ATTRIBUTE saldo_AT1 REAL
@ATTRIBUTE saldo_AT2 REAL
@ATTRIBUTE saldo_AT3 REAL
@ATTRIBUTE saldo_EmpAgr REAL
@ATTRIBUTE saldo_EmpFer REAL
@ATTRIBUTE saldo_EmpMaq REAL
@ATTRIBUTE saldo_EmpSem REAL
@ATTRIBUTE saldo_FiscalAT REAL
@ATTRIBUTE saldo_FiscalCD REAL
@ATTRIBUTE saldo_PrefeitoAT REAL
@ATTRIBUTE saldo_PrefeitoCD REAL
@ATTRIBUTE poluicao_mundial REAL
@ATTRIBUTE selo INTEGER [1,6]
@ATTRIBUTE prox_taxa REAL
@ATTRIBUTE val_taxa REAL
@ATTRIBUTE tratamento {Agua,Esgoto,Lixo}

@DATA
venda,EmpSem,CD1,5.0,Soja,normal,3,4,1152.9000000000005,603.6000000000001,829.3999999999999,7158.799999999999,2619.0,520.8000000000001,328.0,99.25,2037.5,1285.5,0.0,0.0,2342.4821499999975,4534.217877500002,77.18891025000012,?,?,?,?
venda,EmpFer,CD1,5.0,Comum,baixo,3,4,1167.9000000000005,603.6000000000001,829.3999999999999,7158.799999999999,2619.0,520.8000000000001,328.0,104.25,2037.5,1285.5,0.0,0.0,2342.4821499999975,4534.217877500002,77.27891025000012,?,?,?,?
aluguel,EmpMaq,CD1,5.0,Maquinas3,normal,3,4,1257.9000000000005,603.6000000000001,829.3999999999999,7158.799999999999,2619.0,520.8000000000001,328.0,104.25,2127.5,1285.5,0.0,0.0,2342.4821499999975,4534.217877500002,77.36891025000013,?,?,?,?
venda,EmpSem,CD1,6.0,Arroz,baixo,3,4,1252.9000000000005,603.6000000000001,829.3999999999999,7158.799999999999,2619.0,520.8000000000001,328.0,104.25,2127.5,1300.5,0.0,0.0,2342.4821499999975,4534.217877500002,77.58891025000013,?,?,?,?
venda,EmpFer,CD1,6.0,Premium,alto,3,4,1257.9000000000005,603.6000000000001,829.3999999999999,7158.799999999999,2619.0,520.8000000000001,328.0,129.25,2127.5,1300.5,0.0,0.0,2342.4821499999975,4534.217877500002,77.64891025000013,?,?,?,?
aluguel,EmpMaq,CD1,6.0,Maquinas3,normal,3,4,1437.9000000000005,603.6000000000001,829.3999999999999,7158.799999999999,2619.0,520.8000000000001,328.0,129.25,2217.5,1300.5,0.0,0.0,2342.4821499999975,4534.217877500002,77.73891025000013,?,?,?,?
venda,EmpSem,AT2,1.0,Soja,normal,3,4,1437.9000000000005,603.6000000000001,829.3999999999999,7158.799999999999,2599.0,520.8000000000001,328.0,129.25,2217.5,1330.5,0.0,0.0,2342.4821499999975,4534.217877500002,78.06891025000013,?,?,?,?
venda,EmpAgr,AT2,1.0,SuperPremium,baixo,3,4,1437.9000000000005,603.6000000000001,829.3999999999999,7158.799999999999,2684.0,520.8000000000001,353.0,129.25,2217.5,1330.5,0.0,0.0,2342.4821499999975,4534.217877500002,80.77891025000014,?,?,?,?
venda,EmpSem,AT2,2.0,Soja,normal,3,4,1437.9000000000005,603.6000000000001,829.3999999999999,7158.799999999999,2664.0,520.8000000000001,353.0,129.25,2217.5,1360.5,0.0,0.0,2342.4821499999975,4534.217877500002,81.10891025000014,?,?,?,?
venda,EmpFer,AT2,2.0,SuperPremium,baixo,3,4,1437.9000000000005,603.6000000000001,829.3999999999999,7158.799999999999,2679.0,520.8000000000001,353.0,154.25,2217.5,1360.5,0.0,0.0,2342.4821499999975,4534.217877500002,81.13891025000012,?,?,?,?
venda,EmpAgr,AT2,2.0,SuperPremium,baixo,3,4,1437.9000000000005,603.6000000000001,829.3999999999999,7158.799999999999,3834.0,520.8000000000001,378.0,154.25,2217.5,1360.5,0.0,0.0,2342.4821499999975,4534.217877500002,83.84891025000012,?,?,?,?
venda,EmpSem,AT2,3.0,Soja,normal,3,4,1437.9000000000005,603.6000000000001,829.3999999999999,7158.799999999999,3814.0,520.8000000000001,378.0,154.25,2217.5,1390.5,0.0,0.0,2342.4821499999975,4534.217877500002,84.17891025000011,?,?,?,?
venda,EmpFer,AT2,3.0,SuperPremium,baixo,3,4,1437.9000000000005,603.6000000000001,829.3999999999999,7158.799999999999,3829.0,520.8000000000001,378.0,179.25,2217.5,1390.5,0.0,0.0,2342.4821499999975,4534.217877500002,84.20891025000012,?,?,?,?
venda,EmpAgr,AT2,3.0,SuperPremium,baixo,3,4,1437.9000000000005,603.6000000000001,829.3999999999999,7158.799999999999,4984.0,520.8000000000001,403.0,179.25,2217.5,1390.5,0.0,0.0,2342.4821499999975,4534.217877500002,86.91891025000011,?,?,?,?
venda,EmpSem,AT2,4.0,Soja,normal,3,4,1437.9000000000005,603.6000000000001,829.3999999999999,7158.799999999999,4964.0,520.8000000000001,403.0,179.25,2217.5,1420.5,0.0,0.0,2342.4821499999975,4534.217877500002,87.24891025000011,?,?,?,?
venda,EmpAgr,AT2,4.0,SuperPremium,baixo,3,4,1437.9000000000005,603.6000000000001,829.3999999999999,7158.799999999999,5049.0,520.8000000000001,428.0,179.25,2217.5,1420.5,0.0,0.0,2342.4821499999975,4534.217877500002,89.95891025000012,?,?,?,?
venda,EmpSem,AT2,6.0,Soja,normal,3,4,1437.9000000000005,603.6000000000001,829.3999999999999,7158.799999999999,5029.0,520.8000000000001,428.0,179.25,2217.5,1450.5,0.0,0.0,2342.4821499999975,4534.217877500002,90.28891025000011,?,?,?,?
venda,EmpFer,AT2,6.0,SuperPremium,alto,3,4,1437.9000000000005,603.6000000000001,829.3999999999999,7158.799999999999,5034.0,520.8000000000001,428.0,214.25,2217.5,1450.5,0.0,0.0,2342.4821499999975,4534.217877500002,90.3189102500001,?,?,?,?
venda,EmpAgr,AT2,6.0,SuperPremium,baixo,3,4,1437.9000000000005,603.6000000000001,829.3999999999999,7158.799999999999,6189.0,520.8000000000001,453.0,214.25,2217.5,1450.5,0.0,0.0,2342.4821499999975,4534.217877500002,93.02891025000011,?,?,?,?
venda,EmpSem,AT2,5.0,Soja,normal,3,4,1437.9000000000005,603.6000000000001,829.3999999999999,7158.799999999999,6169.0,520.8000000000001,453.0,214.25,2217.5,1480.5,0.0,0.0,2342.4821499999975,4534.217877500002,93.35891025000011,?,?,?,?
venda,EmpAgr,AT2,5.0,SuperPremium,baixo,3,4,1437.9000000000005,603.6000000000001,829.3999999999999,7158.799999999999,6254.0,520.8000000000001,478.0,214.25,2217.5,1480.5,0.0,0.0,2342.4821499999975,4534.217877500002,96.0689102500001,?,?,?,?
venda,EmpSem,CD2,1.0,Arroz,normal,3,4,1437.9000000000005,593.6000000000001,829.3999999999999,7158.799999999999,6254.0,520.8000000000001,478.0,214.25,2217.5,1500.5,0.0,0.0,2342.4821499999975,4534.217877500002,96.2889102500001,?,?,?,?
venda,EmpFer,CD2,1.0,Comum,alto,3,4,1437.9000000000005,598.6000000000001,829.3999999999999,7158.799999999999,6254.0,520.8000000000001,478.0,229.25,2217.5,1500.5,0.0,0.0,2342.4821499999975,4534.217877500002,96.3789102500001,?,?,?,?
aluguel,EmpMaq,CD2,1.0,Maquinas2,normal,3,4,1437.9000000000005,638.6000000000001,829.3999999999999,7158.799999999999,6254.0,520.8000000000001,478.0,229.25,2277.5,1500.5,0.0,0.0,2342.4821499999975,4534.217877500002,96.4389102500001,?,?,?,?
venda,EmpSem,CD2,2.0,Arroz,normal,3,4,1437.9000000000005,628.6000000000001,829.3999999999999,7158.799999999999,6254.0,520.8000000000001,478.0,229.25,2277.5,1520.5,0.0,0.0,2342.4821499999975,4534.217877500002,96.6589102500001,?,?,?,?
venda,EmpFer,CD2,2.0,Comum,alto,3,4,1437.9000000000005,633.6000000000001,829.3999999999999,7158.799999999999,6254.0,520.8000000000001,478.0,244.25,2277.5,1520.5,0.0,0.0,2342.4821499999975,4534.217877500002,96.74891025000011,?,?,?,?
aluguel,EmpMaq,CD2,2.0,Maquinas2,normal,3,4,1437.9000000000005,673.6000000000001,829.3999999999999,7158.799999999999,6254.0,520.8000000000001,478.0,244.25,2337.5,1520.5,0.0,0.0,2342.4821499999975,4534.217877500002,96.80891025000011,?,?,?,?
venda,EmpSem,CD2,3.0,Arroz,normal,3,4,1437.9000000000005,663.6000000000001,829.3999999999999,7158.799999999999,6254.0,520.8000000000001,478.0,244.25,2337.5,1540.5,0.0,0.0,2342.4821499999975,4534.217877500002,97.02891025000011,?,?,?,?
venda,EmpFer,CD2,3.0,Comum,alto,3,4,1437.9000000000005,668.6000000000001,829.3999999999999,7158.799999999999,6254.0,520.8000000000001,478.0,259.25,2337.5,1540.5,0.0,0.0,2342.4821499999975,4534.217877500002,97.11891025000011,?,?,?,?
aluguel,EmpMaq,CD2,3.0,Maquinas2,normal,3,4,1437.9000000000005,708.6000000000001,829.3999999999999,7158.799999999999,6254.0,520.8000000000001,478.0,259.25,2397.5,1540.5,0.0,0.0,2342.4821499999975,4534.217877500002,97.17891025000011,?,?,?,?
venda,EmpSem,CD2,4.0,Soja,normal,3,4,1437.9000000000005,688.6000000000001,829.3999999999999,7158.799999999999,6254.0,520.8000000000001,478.0,259.25,2397.5,1570.5,0.0,0.0,2342.4821499999975,4534.217877500002,97.50891025000011,?,?,?,?
venda,EmpFer,CD2,4.0,Comum,alto,3,4,1437.9000000000005,693.6000000000001,829.3999999999999,7158.799999999999,6254.0,520.8000000000001,478.0,274.25,2397.5,1570.5,0.0,0.0,2342.4821499999975,4534.217877500002,97.59891025000012,?,?,?,?
aluguel,EmpMaq,CD2,4.0,Maquinas2,normal,3,4,1437.9000000000005,733.6000000000001,829.3999999999999,7158.799999999999,6254.0,520.8000000000001,478.0,274.25,2457.5,1570.5,0.0,0.0,2342.4821499999975,4534.217877500002,97.65891025000012,?,?,?,?
venda,EmpSem,CD2,5.0,Soja,normal,3,4,1437.9000000000005,713.6000000000001,829.3999999999999,7158.799999999999,6254.0,520.8000000000001,478.0,274.25,2457.5,1600.5,0.0,0.0,2342.4821499999975,4534.217877500002,97.98891025000012,?,?,?,?
venda,EmpFer,CD2,5.0,Comum,alto,3,4,1437.9000000000005,718.6000000000001,829.3999999999999,7158.799999999999,6254.0,520.8000000000001,478.0,289.25,2457.5,1600.5,0.0,0.0,2342.4821499999975,4534.217877500002,98.07891025000012,?,?,?,?
aluguel,EmpMaq,CD2,5.0,Maquinas2,normal,3,4,1437.9000000000005,758.6000000000001,829.3999999999999,7158.799999999999,6254.0,520.8000000000001,478.0,289.25,2517.5,1600.5,0.0,0.0,2342.4821499999975,4534.217877500002,98.13891025000012,?,?,?,?
venda,EmpSem,CD2,6.0,Soja,normal,3,4,1437.9000000000005,738.6000000000001,829.3999999999999,7158.799999999999,6254.0,520.8000000000001,478.0,289.25,2517.5,1630.5,0.0,0.0,2342.4821499999975,4534.217877500002,98.46891025000012,?,?,?,?
venda,EmpFer,CD2,6.0,Comum,alto,3,4,1437.9000000000005,743.6000000000001,829.3999999999999,7158.799999999999,6254.0,520.8000000000001,478.0,304.25,2517.5,1630.5,0.0,0.0,2342.4821499999975,4534.217877500002,98.55891025000012,?,?,?,?
aluguel,EmpMaq,CD2,6.0,Maquinas2,normal,3,4,1437.9000000000005,783.6000000000001,829.3999999999999,7158.799999999999,6254.0,520.8000000000001,478.0,304.25,2577.5,1630.5,0.0,0.0,2342.4821499999975,4534.217877500002,98.61891025000013,?,?,?,?
venda,EmpSem,AT3,1.0,Soja,normal,3,4,1437.9000000000005,783.6000000000001,829.3999999999999,7158.799999999999,6254.0,500.80000000000007,478.0,304.25,2577.5,1660.5,0.0,0.0,2342.4821499999975,4534.217877500002,98.94891025000013,?,?,?,?
venda,EmpFer,AT3,1.0,Premium,alto,3,4,1437.9000000000005,783.6000000000001,829.3999999999999,7158.799999999999,6254.0,505.80000000000007,478.0,329.25,2577.5,1660.5,0.0,0.0,2342.4821499999975,4534.217877500002,99.00891025000013,?,?,?,?
venda,EmpAgr,AT3,1.0,Comum,normal,3,4,1437.9000000000005,783.6000000000001,829.3999999999999,7158.799999999999,6254.0,755.8000000000001,488.0,329.25,2577.5,1660.5,0.0,0.0,2342.4821499999975,4534.217877500002,99.63891025000012,?,?,?,?
venda,EmpSem,AT3,2.0,Soja,normal,3,4,1437.9000000000005,783.6000000000001,829.3999999999999,7158.799999999999,6254.0,735.8000000000001,488.0,329.25,2577.5,1690.5,0.0,0.0,2342.4821499999975,4534.217877500002,99.96891025000012,?,?,?,?
venda,EmpFer,AT3,2.0,Premium,alto,3,4,1437.9000000000005,783.6000000000001,829.3999999999999,7158.799999999999,6254.0,740.8000000000001,488.0,354.25,2577.5,1690.5,0.0,0.0,2342.4821499999975,4534.217877500002,100.02891025000011,?,?,?,?
venda,EmpAgr,AT3,2.0,Comum,normal,3,4,1437.9000000000005,783.6000000000001,829.3999999999999,7158.799999999999,6254.0,990.8000000000001,498.0,354.25,2577.5,1690.5,0.0,0.0,2342.4821499999975,4534.217877500002,100.6589102500001,?,?,?,?
venda,EmpSem,AT3,3.0,Soja,normal,3,4,1437.9000000000005,783.6000000000001,829.3999999999999,7158.799999999999,6254.0,970.8000000000001,498.0,354.25,2577.5,1720.5,0.0,0.0,2342.4821499999975,4534.217877500002,100.98891025000012,?,?,?,?
venda,EmpFer,AT3,3.0,Premium,alto,3,4,1437.9000000000005,783.6000000000001,829.3999999999999,7158.799999999999,6254.0,975.8000000000001,498.0,379.25,2577.5,1720.5,0.0,0.0,2342.4821499999975,4534.217877500002,101.04891025000012,?,?,?,?
venda,EmpAgr,AT3,3.0,Comum,normal,3,4,1437.9000000000005,783.6000000000001,829.3999999999999,7158.799999999999,6254.0,1225.8000000000002,508.0,379.25,2577.5,1720.5,0.0,0.0,2342.4821499999975,4534.217877500002,101.67891025000011,?,?,?,?
venda,EmpSem,AT3,4.0,Soja,normal,3,4,1437.9000000000005,783.6000000000001,829.3999999999999,7158.799999999999,6254.0,1205.8000000000002,508.0,379.25,2577.5,1750.5,0.0,0.0,2342.4821499999975,4534.217877500002,102.00891025000011,?,?,?,?
venda,EmpFer,AT3,4.0,Premium,alto,3,4,1437.9000000000005,783.6000000000001,829.3999999999999,7158.799999999999,6254.0,1210.8000000000002,508.0,404.25,2577.5,1750.5,0.0,0.0,2342.4821499999975,4534.217877500002,102.06891025000012,?,?,?,?
venda,EmpAgr,AT3,4.0,Comum,normal,3,4,1437.9000000000005,783.6000000000001,829.3999999999999,7158.799999999999,6254.0,1460.8000000000002,518.0,404.25,2577.5,1750.5,0.0,0.0,2342.4821499999975,4534.217877500002,102.69891025000011,?,?,?,?
venda,EmpSem,AT3,5.0,Soja,normal,3,4,1437.9000000000005,783.6000000000001,829.3999999999999,7158.799999999999,6254.0,1440.8000000000002,518.0,404.25,2577.5,1780.5,0.0,0.0,2342.4821499999975,4534.217877500002,103.02891025000011,?,?,?,?
venda,EmpFer,AT3,5.0,Premium,alto,3,4,1437.9000000000005,783.6000000000001,829.3999999999999,7158.799999999999,6254.0,1445.8000000000002,518.0,429.25,2577.5,1780.5,0.0,0.0,2342.4821499999975,4534.217877500002,103.08891025000011,?,?,?,?
venda,EmpAgr,AT3,5.0,Comum,normal,3,4,1437.9000000000005,783.6000000000001,829.3999999999999,7158.799999999999,6254.0,1695.8000000000002,528.0,429.25,2577.5,1780.5,0.0,0.0,2342.4821499999975,4534.217877500002,103.7189102500001,?,?,?,?
venda,EmpSem,AT3,6.0,Soja,normal,3,4,1437.9000000000005,783.6000000000001,829.3999999999999,7158.799999999999,6254.0,1675.8000000000002,528.0,429.25,2577.5,1810.5,0.0,0.0,2342.4821499999975,4534.217877500002,104.04891025000012,?,?,?,?
venda,EmpFer,AT3,6.0,Premium,alto,3,4,1437.9000000000005,783.6000000000001,829.3999999999999,7158.799999999999,6254.0,1680.8000000000002,528.0,454.25,2577.5,1810.5,0.0,0.0,2342.4821499999975,4534.217877500002,104.10891025000011,?,?,?,?
venda,EmpAgr,AT3,6.0,Comum,normal,3,4,1437.9000000000005,783.6000000000001,829.3999999999999,7158.799999999999,6254.0,1930.8000000000002,538.0,454.25,2577.5,1810.5,0.0,0.0,2342.4821499999975,4534.217877500002,104.7389102500001,?,?,?,?
venda,EmpSem,CD3,1.0,Hortalica,baixo,3,4,1437.9000000000005,783.6000000000001,834.3999999999999,7158.799999999999,6254.0,1930.8000000000002,538.0,454.25,2577.5,1815.5,0.0,0.0,2342.4821499999975,4534.217877500002,104.84891025000012,?,?,?,?
venda,EmpFer,CD3,1.0,Premium,alto,3,4,1437.9000000000005,783.6000000000001,839.3999999999999,7158.799999999999,6254.0,1930.8000000000002,538.0,479.25,2577.5,1815.5,0.0,0.0,2342.4821499999975,4534.217877500002,104.9089102500001,?,?,?,?
aluguel,EmpMaq,CD3,1.0,Maquinas2,normal,3,4,1437.9000000000005,783.6000000000001,929.3999999999999,7158.799999999999,6254.0,1930.8000000000002,538.0,479.25,2637.5,1815.5,0.0,0.0,2342.4821499999975,4534.217877500002,104.9689102500001,?,?,?,?
venda,EmpSem,CD3,2.0,Hortalica,baixo,3,4,1437.9000000000005,783.6000000000001,934.3999999999999,7158.799999999999,6254.0,1930.8000000000002,538.0,479.25,2637.5,1820.5,0.0,0.0,2342.4821499999975,4534.217877500002,105.0789102500001,?,?,?,?
venda,EmpFer,CD3,2.0,Premium,alto,3,4,1437.9000000000005,783.6000000000001,939.3999999999999,7158.799999999999,6254.0,1930.8000000000002,538.0,504.25,2637.5,1820.5,0.0,0.0,2342.4821499999975,4534.217877500002,105.13891025000011,?,?,?,?
aluguel,EmpMaq,CD3,2.0,Maquinas2,normal,3,4,1437.9000000000005,783.6000000000001,1029.3999999999999,7158.799999999999,6254.0,1930.8000000000002,538.0,504.25,2697.5,1820.5,0.0,0.0,2342.4821499999975,4534.217877500002,105.1989102500001,?,?,?,?
venda,EmpSem,CD3,3.0,Arroz,normal,3,4,1437.9000000000005,783.6000000000001,1019.3999999999999,7158.799999999999,6254.0,1930.8000000000002,538.0,504.25,2697.5,1840.5,0.0,0.0,2342.4821499999975,4534.217877500002,105.4189102500001,?,?,?,?
venda,EmpFer,CD3,3.0,Comum,alto,3,4,1437.9000000000005,783.6000000000001,1024.3999999999999,7158.799999999999,6254.0,1930.8000000000002,538.0,519.25,2697.5,1840.5,0.0,0.0,2342.4821499999975,4534.217877500002,105.50891025000008,?,?,?,?
aluguel,EmpMaq,CD3,3.0,Maquinas2,normal,3,4,1437.9000000000005,783.6000000000001,1064.3999999999999,7158.799999999999,6254.0,1930.8000000000002,538.0,519.25,2757.5,1840.5,0.0,0.0,2342.4821499999975,4534.217877500002,105.56891025000009,?,?,?,?
venda,EmpSem,CD3,4.0,Arroz,normal,3,4,1437.9000000000005,783.6000000000001,1054.3999999999999,7158.799999999999,6254.0,1930.8000000000002,538.0,519.25,2757.5,1860.5,0.0,0.0,2342.4821499999975,4534.217877500002,105.78891025000007,?,?,?,?
venda,EmpFer,CD3,4.0,Comum,alto,3,4,1437.9000000000005,783.6000000000001,1059.3999999999999,7158.799999999999,6254.0,1930.8000000000002,538.0,534.25,2757.5,1860.5,0.0,0.0,2342.4821499999975,4534.217877500002,105.87891025000008,?,?,?,?
aluguel,EmpMaq,CD3,4.0,Maquinas2,normal,3,4,1437.9000000000005,783.6000000000001,1099.3999999999999,7158.799999999999,6254.0,1930.8000000000002,538.0,534.25,2817.5,1860.5,0.0,0.0,2342.4821499999975,4534.217877500002,105.93891025000006,?,?,?,?
venda,EmpSem,CD3,5.0,Arroz,normal,3,4,1437.9000000000005,783.6000000000001,1089.3999999999999,7158.799999999999,6254.0,1930.8000000000002,538.0,534.25,2817.5,1880.5,0.0,0.0,2342.4821499999975,4534.217877500002,106.15891025000006,?,?,?,?
venda,EmpFer,CD3,5.0,Comum,alto,3,4,1437.9000000000005,783.6000000000001,1094.3999999999999,7158.799999999999,6254.0,1930.8000000000002,538.0,549.25,2817.5,1880.5,0.0,0.0,2342.4821499999975,4534.217877500002,106.24891025000005,?,?,?,?
aluguel,EmpMaq,CD3,5.0,Maquinas2,normal,3,4,1437.9000000000005,783.6000000000001,1134.3999999999999,7158.799999999999,6254.0,1930.8000000000002,538.0,549.25,2877.5,1880.5,0.0,0.0,2342.4821499999975,4534.217877500002,106.30891025000004,?,?,?,?
venda,EmpSem,CD3,6.0,Arroz,normal,3,4,1437.9000000000005,783.6000000000001,1124.3999999999999,7158.799999999999,6254.0,1930.8000000000002,538.0,549.25,2877.5,1900.5,0.0,0.0,2342.4821499999975,4534.217877500002,106.52891025000004,?,?,?,?
venda,EmpFer,CD3,6.0,Premium,alto,3,4,1437.9000000000005,783.6000000000001,1129.3999999999999,7158.799999999999,6254.0,1930.8000000000002,538.0,574.25,2877.5,1900.5,0.0,0.0,2342.4821499999975,4534.217877500002,106.58891025000004,?,?,?,?
aluguel,EmpMaq,CD3,6.0,Maquinas2,normal,3,4,1437.9000000000005,783.6000000000001,1219.3999999999999,7158.799999999999,6254.0,1930.8000000000002,538.0,574.25,2937.5,1900.5,0.0,0.0,2342.4821499999975,4534.217877500002,106.64891025000003,?,?,?,?
tratamento,PrefeitoCD,?,?,?,?,3,4,1437.9000000000005,783.6000000000001,1219.3999999999999,7158.799999999999,6254.0,1930.8000000000002,538.0,574.25,2937.5,1900.5,0.0,0.0,2342.4821499999975,3647.568967250002,101.31646473750003,?,?,?,Agua
tratamento,PrefeitoCD,?,?,?,?,3,4,1437.9000000000005,783.6000000000001,1219.3999999999999,7158.799999999999,6254.0,1930.8000000000002,538.0,574.25,2937.5,1900.5,0.0,0.0,2342.4821499999975,1166.252502512502,86.11899502687501,?,?,?,Esgoto
tratamento,PrefeitoAT,?,?,?,?,3,4,1437.9000000000005,783.6000000000001,1219.3999999999999,7158.799999999999,6254.0,1930.8000000000002,538.0,574.25,2937.5,1900.5,0.0,0.0,1476.3631549731226,1166.252502512502,81.81304527553127,?,?,?,Agua
tratamento,PrefeitoAT,?,?,?,?,3,4,1437.9000000000005,783.6000000000001,1219.3999999999999,7158.799999999999,6254.0,1930.8000000000002,538.0,574.25,2937.5,1900.5,0.0,0.0,-185.44989030240868,1166.252502512502,73.63174074797814,?,?,?,Lixo
tratamento,PrefeitoAT,?,?,?,?,3,4,1437.9000000000005,783.6000000000001,1219.3999999999999,7158.799999999999,6254.0,1930.8000000000002,538.0,574.25,2937.5,1900.5,0.0,0.0,-2639.081631050387,1166.252502512502,62.586979635781425,?,?,?,Esgoto
imposto,PrefeitoAT,EmpSem,?,?,?,3,4,1437.9000000000005,783.6000000000001,1219.3999999999999,7158.799999999999,6254.0,1930.8000000000002,538.0,574.25,2937.5,1027.25,0.0,0.0,-1765.831631050387,1166.252502512502,62.586979635781425,?,?,?,?
imposto,PrefeitoCD,EmpFer,?,?,?,3,4,1437.9000000000005,783.6000000000001,1219.3999999999999,7158.799999999999,6254.0,1930.8000000000002,538.0,-139.75,2937.5,1027.25,0.0,0.0,-1765.831631050387,1880.252502512502,62.586979635781425,?,?,?,?
imposto,PrefeitoAT,EmpMaq,?,?,?,3,4,1437.9000000000005,783.6000000000001,1219.3999999999999,7158.799999999999,6254.0,1930.8000000000002,538.0,-139.75,1012.5000000000002,1027.25,0.0,0.0,159.16836894961284,1880.252502512502,62.586979635781425,?,?,?,?
imposto,PrefeitoCD,EmpAgr,?,?,?,3,4,1437.9000000000005,783.6000000000001,1219.3999999999999,7158.799999999999,6254.0,1930.8000000000002,380.5,-139.75,1012.5000000000002,1027.25,0.0,0.0,159.16836894961284,2037.752502512502,62.586979635781425,?,?,?,?
imposto,PrefeitoAT,AT1,?,?,?,3,4,1437.9000000000005,783.6000000000001,1219.3999999999999,4785.799999999999,6254.0,1930.8000000000002,380.5,-139.75,1012.5000000000002,1027.25,0.0,0.0,2532.168368949613,2037.752502512502,62.586979635781425,?,?,?,?
imposto,PrefeitoCD,CD1,?,?,?,3,4,-532.5999999999992,783.6000000000001,1219.3999999999999,4785.799999999999,6254.0,1930.8000000000002,380.5,-139.75,1012.5000000000002,1027.25,0.0,0.0,2532.168368949613,4008.2525025125015,62.586979635781425,?,?,?,?
imposto,PrefeitoAT,AT2,?,?,?,3,4,-532.5999999999992,783.6000000000001,1219.3999999999999,4785.799999999999,5088.5,1930.8000000000002,380.5,-139.75,1012.5000000000002,1027.25,0.0,0.0,3697.668368949613,4008.2525025125015,62.586979635781425,?,?,?,?
imposto,PrefeitoCD,CD2,?,?,?,3,4,-532.5999999999992,-161.39999999999975,1219.3999999999999,4785.799999999999,5088.5,1930.8000000000002,380.5,-139.75,1012.5000000000002,1027.25,0.0,0.0,3697.668368949613,4953.252502512501,62.586979635781425,?,?,?,?
imposto,PrefeitoAT,AT3,?,?,?,3,4,-532.5999999999992,-161.39999999999975,1219.3999999999999,4785.799999999999,5088.5,1363.8000000000002,380.5,-139.75,1012.5000000000002,1027.25,0.0,0.0,4264.668368949613,4953.252502512501,62.586979635781425,?,?,?,?
imposto,PrefeitoCD,CD3,?,?,?,3,4,-532.5999999999992,-161.39999999999975,85.39999999999986,4785.799999999999,5088.5,1363.8000000000002,380.5,-139.75,1012.5000000000002,1027.25,0.0,0.0,4264.668368949613,6087.252502512501,62.586979635781425,?,?,?,?
novaTaxa,EmpSem,?,?,?,?,3,4,-532.5999999999992,-161.39999999999975,85.39999999999986,4785.799999999999,5088.5,1363.8000000000002,380.5,-139.75,1012.5000000000002,1027.25,0.0,0.0,4264.668368949613,6087.252502512501,62.586979635781425,?,3.0,25.0,?
venda,EmpSem,CD2,1.0,Arroz,normal,4,4,-532.5999999999992,-171.39999999999975,85.39999999999986,4785.799999999999,5088.5,1363.8000000000002,380.5,-139.75,1012.5000000000002,1047.25,0.0,0.0,4264.668368949613,6087.252502512501,62.806979635781424,?,?,?,?
venda,EmpFer,CD2,1.0,SuperPremium,alto,4,4,-532.5999999999992,-166.39999999999975,85.39999999999986,4785.799999999999,5088.5,1363.8000000000002,380.5,-104.75,1012.5000000000002,1047.25,0.0,0.0,4264.668368949613,6087.252502512501,62.83697963578142,?,?,?,?
aluguel,EmpMaq,CD2,1.0,Maquinas2,baixo,4,4,-532.5999999999992,-21.39999999999975,85.39999999999986,4785.799999999999,5088.5,1363.8000000000002,380.5,-104.75,1067.5000000000002,1047.25,0.0,0.0,4264.668368949613,6087.252502512501,62.89697963578143,?,?,?,?
venda,EmpSem,CD2,2.0,Arroz,normal,4,4,-532.5999999999992,-31.39999999999975,85.39999999999986,4785.799999999999,5088.5,1363.8000000000002,380.5,-104.75,1067.5000000000002,1067.25,0.0,0.0,4264.668368949613,6087.252502512501,63.11697963578142,?,?,?,?
venda,EmpFer,CD2,2.0,SuperPremium,alto,4,4,-532.5999999999992,-26.39999999999975,85.39999999999986,4785.799999999999,5088.5,1363.8000000000002,380.5,-69.75,1067.5000000000002,1067.25,0.0,0.0,4264.668368949613,6087.252502512501,63.14697963578142,?,?,?,?
