	acao	pessoa1	pessoa2	parcela	objeto	tipo_preco	rodada	jogo	saldo_AgCD1	saldo_AgCD2	saldo_AgCD3	saldo_AgAT1	saldo_AgAT2	saldo_AgAT3	saldo_EmpAgro	saldo_EmpFert	saldo_EmpMaq	saldo_EmpSem	saldo_FiscalAT	saldo_FiscalCD	saldo_PrefeitoAT	saldo_PrefeitoCD	poluicao_mundial	selo	prox_taxa	val_taxa	tratamento	etapa_1	etapa_2
91	selo	EmpSem|FiscalAT	AgAT2|PrefeitoAT				3	6	-318.5999999999999	428.2600000000001	-454.9499999999998	-177.00000000000009	-1461.55	-1343.0	-496.75	1889.0	1928.75	1020.75	0.0	0.0	-3536.5112544793737	4992.45063748015	132.1754367514122	3.0					
92	selo	EmpSem|FiscalAT	AgAT2|PrefeitoAT				3	6	-318.5999999999999	428.2600000000001	-454.9499999999998	-177.00000000000009	-1410.1	-1343.0	-496.75	1889.0	1928.75	1020.75	0.0	0.0	-3587.9612544793736	4992.45063748015	132.1754367514122	4.0					
93	selo	EmpSem|FiscalAT	AgAT2|PrefeitoAT				3	6	-318.5999999999999	428.2600000000001	-454.9499999999998	-177.00000000000009	-1358.6499999999999	-1343.0	-496.75	1889.0	1928.75	1020.75	0.0	0.0	-3639.4112544793734	4992.45063748015	132.1754367514122	5.0					
94	selo	EmpSem|FiscalAT	AgAT2|PrefeitoAT				3	6	-318.5999999999999	428.2600000000001	-454.9499999999998	-177.00000000000009	-1307.1999999999998	-1343.0	-496.75	1889.0	1928.75	1020.75	0.0	0.0	-3690.861254479373	4992.45063748015	132.1754367514122	6.0					
95	selo	EmpSem|FiscalAT	AgAT3				3	6	-318.5999999999999	428.2600000000001	-454.9499999999998	-177.00000000000009	-1307.1999999999998	-1291.7	-496.75	1889.0	1928.75	1020.75	0.0	0.0	-3742.1612544793734	4992.45063748015	132.1754367514122	1.0					
96	selo	EmpSem|FiscalAT	AgAT3				3	6	-318.5999999999999	428.2600000000001	-454.9499999999998	-177.00000000000009	-1307.1999999999998	-1240.4	-496.75	1889.0	1928.75	1020.75	0.0	0.0	-3793.4612544793736	4992.45063748015	132.1754367514122	2.0					
97	selo	EmpSem|FiscalAT	AgAT3				3	6	-318.5999999999999	428.2600000000001	-454.9499999999998	-177.00000000000009	-1307.1999999999998	-1189.1000000000001	-496.75	1889.0	1928.75	1020.75	0.0	0.0	-3844.7612544793737	4992.45063748015	132.1754367514122	3.0					
98	selo	EmpSem|FiscalAT	AgAT3				3	6	-318.5999999999999	428.2600000000001	-454.9499999999998	-177.00000000000009	-1307.1999999999998	-1137.8000000000002	-496.75	1889.0	1928.75	1020.75	0.0	0.0	-3896.061254479374	4992.45063748015	132.1754367514122	4.0					
99	selo	EmpSem|FiscalAT	AgAT3				3	6	-318.5999999999999	428.2600000000001	-454.9499999999998	-177.00000000000009	-1307.1999999999998	-1086.5000000000002	-496.75	1889.0	1928.75	1020.75	0.0	0.0	-3947.361254479374	4992.45063748015	132.1754367514122	5.0					
100	selo	EmpSem|FiscalAT	AgAT3				3	6	-318.5999999999999	428.2600000000001	-454.9499999999998	-177.00000000000009	-1307.1999999999998	-1035.2000000000003	-496.75	1889.0	1928.75	1020.75	0.0	0.0	-3998.6612544793743	4992.45063748015	132.1754367514122	6.0					
4	transferencia	AgAT2|PrefeitoAT	EmpMaq				3	6	-318.5999999999999	428.2600000000001	-454.9499999999998	-177.00000000000009	-1307.1999999999998	-1035.2000000000003	-496.75	1889.0	2428.75	1020.75	0.0	0.0	-4498.661254479374	4992.45063748015	132.1754367514122					2.0	1.0
5	transferencia	AgAT2|PrefeitoAT	EmpAgro				3	6	-318.5999999999999	428.2600000000001	-454.9499999999998	-177.00000000000009	-1307.1999999999998	-1035.2000000000003	-346.75	1889.0	2428.75	1020.75	0.0	0.0	-4648.661254479374	4992.45063748015	132.1754367514122					2.0	1.0
9	troca taxa	AgCD3|PrefeitoCD					3	6	-318.5999999999999	428.2600000000001	-454.9499999999998	-177.00000000000009	-1307.1999999999998	-1035.2000000000003	-346.75	1889.0	2428.75	1020.75	0.0	0.0	-4648.661254479374	4992.45063748015	132.1754367514122		2.0	15.0%			
10	troca taxa	AgCD3|PrefeitoCD					3	6	-318.5999999999999	428.2600000000001	-454.9499999999998	-177.00000000000009	-1307.1999999999998	-1035.2000000000003	-346.75	1889.0	2428.75	1020.75	0.0	0.0	-4648.661254479374	4992.45063748015	132.1754367514122		3.0	35.0%			
11	troca taxa	AgAT2|PrefeitoAT					3	6	-318.5999999999999	428.2600000000001	-454.9499999999998	-177.00000000000009	-1307.1999999999998	-1035.2000000000003	-346.75	1889.0	2428.75	1020.75	0.0	0.0	-4648.661254479374	4992.45063748015	132.1754367514122		3.0	25.0%			
663	venda	EmpSem|FiscalAT	AgCD1|VereadorCD	1.0	Hortalica	baixo	4	6	-313.5999999999999	428.2600000000001	-454.9499999999998	-177.00000000000009	-1307.1999999999998	-1035.2000000000003	-346.75	1889.0	2428.75	1025.75	0.0	0.0	-4648.661254479374	4992.45063748015	132.28543675141222						
664	venda	EmpFert|FiscalCD	AgCD1|VereadorCD	1.0	Super premium	normal	4	6	-243.5999999999999	428.2600000000001	-454.9499999999998	-177.00000000000009	-1307.1999999999998	-1035.2000000000003	-346.75	1919.0	2428.75	1025.75	0.0	0.0	-4648.661254479374	4992.45063748015	133.19543675141225						
665	aluguel	EmpMaq	AgCD1|VereadorCD	1.0	Maquinas 3	alto	4	6	-338.5999999999999	428.2600000000001	-454.9499999999998	-177.00000000000009	-1307.1999999999998	-1035.2000000000003	-346.75	1919.0	2523.75	1025.75	0.0	0.0	-4648.661254479374	4992.45063748015	133.28543675141225						
666	venda	EmpSem|FiscalAT	AgCD1|VereadorCD	2.0	Hortalica	baixo	4	6	-333.5999999999999	428.2600000000001	-454.9499999999998	-177.00000000000009	-1307.1999999999998	-1035.2000000000003	-346.75	1919.0	2523.75	1030.75	0.0	0.0	-4648.661254479374	4992.45063748015	133.39543675141226						
667	venda	EmpFert|FiscalCD	AgCD1|VereadorCD	2.0	Super premium	normal	4	6	-263.5999999999999	428.2600000000001	-454.9499999999998	-177.00000000000009	-1307.1999999999998	-1035.2000000000003	-346.75	1949.0	2523.75	1030.75	0.0	0.0	-4648.661254479374	4992.45063748015	134.30543675141226						
668	aluguel	EmpMaq	AgCD1|VereadorCD	2.0	Maquinas 3	alto	4	6	-358.5999999999999	428.2600000000001	-454.9499999999998	-177.00000000000009	-1307.1999999999998	-1035.2000000000003	-346.75	1949.0	2618.75	1030.75	0.0	0.0	-4648.661254479374	4992.45063748015	134.39543675141226						
669	venda	EmpSem|FiscalAT	AgCD1|VereadorCD	3.0	Hortalica	baixo	4	6	-353.5999999999999	428.2600000000001	-454.9499999999998	-177.00000000000009	-1307.1999999999998	-1035.2000000000003	-346.75	1949.0	2618.75	1035.75	0.0	0.0	-4648.661254479374	4992.45063748015	134.50543675141228						
670	venda	EmpFert|FiscalCD	AgCD1|VereadorCD	3.0	Super premium	normal	4	6	-283.5999999999999	428.2600000000001	-454.9499999999998	-177.00000000000009	-1307.1999999999998	-1035.2000000000003	-346.75	1979.0	2618.75	1035.75	0.0	0.0	-4648.661254479374	4992.45063748015	135.41543675141227						
671	aluguel	EmpMaq	AgCD1|VereadorCD	3.0	Maquinas 3	alto	4	6	-378.5999999999999	428.2600000000001	-454.9499999999998	-177.00000000000009	-1307.1999999999998	-1035.2000000000003	-346.75	1979.0	2713.75	1035.75	0.0	0.0	-4648.661254479374	4992.45063748015	135.50543675141228						
672	venda	EmpSem|FiscalAT	AgCD1|VereadorCD	4.0	Hortalica	baixo	4	6	-373.5999999999999	428.2600000000001	-454.9499999999998	-177.00000000000009	-1307.1999999999998	-1035.2000000000003	-346.75	1979.0	2713.75	1040.75	0.0	0.0	-4648.661254479374	4992.45063748015	135.6154367514123						
673	venda	EmpFert|FiscalCD	AgCD1|VereadorCD	4.0	Super premium	normal	4	6	-303.5999999999999	428.2600000000001	-454.9499999999998	-177.00000000000009	-1307.1999999999998	-1035.2000000000003	-346.75	2009.0	2713.75	1040.75	0.0	0.0	-4648.661254479374	4992.45063748015	136.52543675141231						
674	aluguel	EmpMaq	AgCD1|VereadorCD	4.0	Maquinas 3	alto	4	6	-398.5999999999999	428.2600000000001	-454.9499999999998	-177.00000000000009	-1307.1999999999998	-1035.2000000000003	-346.75	2009.0	2808.75	1040.75	0.0	0.0	-4648.661254479374	4992.45063748015	136.6154367514123						
675	venda	EmpSem|FiscalAT	AgCD1|VereadorCD	5.0	Hortalica	baixo	4	6	-393.5999999999999	428.2600000000001	-454.9499999999998	-177.00000000000009	-1307.1999999999998	-1035.2000000000003	-346.75	2009.0	2808.75	1045.75	0.0	0.0	-4648.661254479374	4992.45063748015	136.7254367514123						
676	venda	EmpFert|FiscalCD	AgCD1|VereadorCD	5.0	Super premium	normal	4	6	-323.5999999999999	428.2600000000001	-454.9499999999998	-177.00000000000009	-1307.1999999999998	-1035.2000000000003	-346.75	2039.0	2808.75	1045.75	0.0	0.0	-4648.661254479374	4992.45063748015	137.63543675141233						
677	aluguel	EmpMaq	AgCD1|VereadorCD	5.0	Maquinas 3	alto	4	6	-418.5999999999999	428.2600000000001	-454.9499999999998	-177.00000000000009	-1307.1999999999998	-1035.2000000000003	-346.75	2039.0	2903.75	1045.75	0.0	0.0	-4648.661254479374	4992.45063748015	137.7254367514123						
678	venda	EmpSem|FiscalAT	AgCD1|VereadorCD	6.0	Hortalica	baixo	4	6	-413.5999999999999	428.2600000000001	-454.9499999999998	-177.00000000000009	-1307.1999999999998	-1035.2000000000003	-346.75	2039.0	2903.75	1050.75	0.0	0.0	-4648.661254479374	4992.45063748015	137.83543675141232						
679	venda	EmpFert|FiscalCD	AgCD1|VereadorCD	6.0	Super premium	normal	4	6	-343.5999999999999	428.2600000000001	-454.9499999999998	-177.00000000000009	-1307.1999999999998	-1035.2000000000003	-346.75	2069.0	2903.75	1050.75	0.0	0.0	-4648.661254479374	4992.45063748015	138.74543675141234						
680	aluguel	EmpMaq	AgCD1|VereadorCD	6.0	Maquinas 3	alto	4	6	-438.5999999999999	428.2600000000001	-454.9499999999998	-177.00000000000009	-1307.1999999999998	-1035.2000000000003	-346.75	2069.0	2998.75	1050.75	0.0	0.0	-4648.661254479374	4992.45063748015	138.83543675141232						
681	venda	EmpSem|FiscalAT	AgAT3	1.0	Soja	baixo	4	6	-438.5999999999999	428.2600000000001	-454.9499999999998	-177.00000000000009	-1307.1999999999998	-1050.2000000000003	-346.75	2069.0	2998.75	1075.75	0.0	0.0	-4648.661254479374	4992.45063748015	139.16543675141233						
682	venda	EmpFert|FiscalCD	AgAT3	1.0	Super premium	normal	4	6	-438.5999999999999	428.2600000000001	-454.9499999999998	-177.00000000000009	-1307.1999999999998	-970.2000000000003	-346.75	2099.0	2998.75	1075.75	0.0	0.0	-4648.661254479374	4992.45063748015	141.8754367514123						
683	aluguel	EmpMaq	AgAT3	1.0	Maquinas 3	alto	4	6	-438.5999999999999	428.2600000000001	-454.9499999999998	-177.00000000000009	-1307.1999999999998	-1065.2000000000003	-346.75	2099.0	3093.75	1075.75	0.0	0.0	-4648.661254479374	4992.45063748015	141.96543675141228						
684	venda	EmpSem|FiscalAT	AgAT3	2.0	Soja	baixo	4	6	-438.5999999999999	428.2600000000001	-454.9499999999998	-177.00000000000009	-1307.1999999999998	-1080.2000000000003	-346.75	2099.0	3093.75	1100.75	0.0	0.0	-4648.661254479374	4992.45063748015	142.2954367514123						
685	venda	EmpFert|FiscalCD	AgAT3	2.0	Super premium	normal	4	6	-438.5999999999999	428.2600000000001	-454.9499999999998	-177.00000000000009	-1307.1999999999998	-1000.2000000000003	-346.75	2129.0	3093.75	1100.75	0.0	0.0	-4648.661254479374	4992.45063748015	145.00543675141228						
686	aluguel	EmpMaq	AgAT3	2.0	Maquinas 3	alto	4	6	-438.5999999999999	428.2600000000001	-454.9499999999998	-177.00000000000009	-1307.1999999999998	-1095.2000000000003	-346.75	2129.0	3188.75	1100.75	0.0	0.0	-4648.661254479374	4992.45063748015	145.09543675141228						
687	venda	EmpSem|FiscalAT	AgAT3	3.0	Soja	baixo	4	6	-438.5999999999999	428.2600000000001	-454.9499999999998	-177.00000000000009	-1307.1999999999998	-1110.2000000000003	-346.75	2129.0	3188.75	1125.75	0.0	0.0	-4648.661254479374	4992.45063748015	145.4254367514123						
688	venda	EmpFert|FiscalCD	AgAT3	3.0	Super premium	normal	4	6	-438.5999999999999	428.2600000000001	-454.9499999999998	-177.00000000000009	-1307.1999999999998	-1030.2000000000003	-346.75	2159.0	3188.75	1125.75	0.0	0.0	-4648.661254479374	4992.45063748015	148.13543675141227						
689	aluguel	EmpMaq	AgAT3	3.0	Maquinas 3	alto	4	6	-438.5999999999999	428.2600000000001	-454.9499999999998	-177.00000000000009	-1307.1999999999998	-1125.2000000000003	-346.75	2159.0	3283.75	1125.75	0.0	0.0	-4648.661254479374	4992.45063748015	148.22543675141227						
690	venda	EmpSem|FiscalAT	AgAT3	4.0	Soja	baixo	4	6	-438.5999999999999	428.2600000000001	-454.9499999999998	-177.00000000000009	-1307.1999999999998	-1140.2000000000003	-346.75	2159.0	3283.75	1150.75	0.0	0.0	-4648.661254479374	4992.45063748015	148.5554367514123						
691	venda	EmpFert|FiscalCD	AgAT3	4.0	Super premium	normal	4	6	-438.5999999999999	428.2600000000001	-454.9499999999998	-177.00000000000009	-1307.1999999999998	-1060.2000000000003	-346.75	2189.0	3283.75	1150.75	0.0	0.0	-4648.661254479374	4992.45063748015	151.2654367514123						
692	aluguel	EmpMaq	AgAT3	4.0	Maquinas 3	alto	4	6	-438.5999999999999	428.2600000000001	-454.9499999999998	-177.00000000000009	-1307.1999999999998	-1155.2000000000003	-346.75	2189.0	3378.75	1150.75	0.0	0.0	-4648.661254479374	4992.45063748015	151.35543675141227						
693	venda	EmpSem|FiscalAT	AgAT3	5.0	Soja	baixo	4	6	-438.5999999999999	428.2600000000001	-454.9499999999998	-177.00000000000009	-1307.1999999999998	-1170.2000000000003	-346.75	2189.0	3378.75	1175.75	0.0	0.0	-4648.661254479374	4992.45063748015	151.68543675141228						
694	venda	EmpFert|FiscalCD	AgAT3	5.0	Super premium	normal	4	6	-438.5999999999999	428.2600000000001	-454.9499999999998	-177.00000000000009	-1307.1999999999998	-1090.2000000000003	-346.75	2219.0	3378.75	1175.75	0.0	0.0	-4648.661254479374	4992.45063748015	154.39543675141226						
695	aluguel	EmpMaq	AgAT3	5.0	Maquinas 3	alto	4	6	-438.5999999999999	428.2600000000001	-454.9499999999998	-177.00000000000009	-1307.1999999999998	-1185.2000000000003	-346.75	2219.0	3473.75	1175.75	0.0	0.0	-4648.661254479374	4992.45063748015	154.48543675141224						
696	venda	EmpSem|FiscalAT	AgAT3	6.0	Soja	baixo	4	6	-438.5999999999999	428.2600000000001	-454.9499999999998	-177.00000000000009	-1307.1999999999998	-1200.2000000000003	-346.75	2219.0	3473.75	1200.75	0.0	0.0	-4648.661254479374	4992.45063748015	154.81543675141225						
697	venda	EmpFert|FiscalCD	AgAT3	6.0	Super premium	normal	4	6	-438.5999999999999	428.2600000000001	-454.9499999999998	-177.00000000000009	-1307.1999999999998	-1120.2000000000003	-346.75	2249.0	3473.75	1200.75	0.0	0.0	-4648.661254479374	4992.45063748015	157.52543675141223						
698	aluguel	EmpMaq	AgAT3	6.0	Maquinas 3	alto	4	6	-438.5999999999999	428.2600000000001	-454.9499999999998	-177.00000000000009	-1307.1999999999998	-1215.2000000000003	-346.75	2249.0	3568.75	1200.75	0.0	0.0	-4648.661254479374	4992.45063748015	157.61543675141223						
699	venda	EmpSem|FiscalAT	AgAT2|PrefeitoAT	1.0	Soja	baixo	4	6	-438.5999999999999	428.2600000000001	-454.9499999999998	-177.00000000000009	-1322.1999999999998	-1215.2000000000003	-346.75	2249.0	3568.75	1225.75	0.0	0.0	-4648.661254479374	4992.45063748015	157.94543675141225						
700	venda	EmpFert|FiscalCD	AgAT2|PrefeitoAT	1.0	Super premium	normal	4	6	-438.5999999999999	428.2600000000001	-454.9499999999998	-177.00000000000009	-1242.1999999999998	-1215.2000000000003	-346.75	2279.0	3568.75	1225.75	0.0	0.0	-4648.661254479374	4992.45063748015	160.65543675141222						
701	aluguel	EmpMaq	AgAT2|PrefeitoAT	1.0	Maquinas 3	alto	4	6	-438.5999999999999	428.2600000000001	-454.9499999999998	-177.00000000000009	-1337.1999999999998	-1215.2000000000003	-346.75	2279.0	3663.75	1225.75	0.0	0.0	-4648.661254479374	4992.45063748015	160.74543675141223						
702	venda	EmpSem|FiscalAT	AgAT2|PrefeitoAT	2.0	Soja	baixo	4	6	-438.5999999999999	428.2600000000001	-454.9499999999998	-177.00000000000009	-1352.1999999999998	-1215.2000000000003	-346.75	2279.0	3663.75	1250.75	0.0	0.0	-4648.661254479374	4992.45063748015	161.0754367514122						
703	venda	EmpFert|FiscalCD	AgAT2|PrefeitoAT	2.0	Super premium	normal	4	6	-438.5999999999999	428.2600000000001	-454.9499999999998	-177.00000000000009	-1272.1999999999998	-1215.2000000000003	-346.75	2309.0	3663.75	1250.75	0.0	0.0	-4648.661254479374	4992.45063748015	163.7854367514122						
704	aluguel	EmpMaq	AgAT2|PrefeitoAT	2.0	Maquinas 3	alto	4	6	-438.5999999999999	428.2600000000001	-454.9499999999998	-177.00000000000009	-1367.1999999999998	-1215.2000000000003	-346.75	2309.0	3758.75	1250.75	0.0	0.0	-4648.661254479374	4992.45063748015	163.8754367514122						
705	venda	EmpSem|FiscalAT	AgAT2|PrefeitoAT	3.0	Soja	baixo	4	6	-438.5999999999999	428.2600000000001	-454.9499999999998	-177.00000000000009	-1382.1999999999998	-1215.2000000000003	-346.75	2309.0	3758.75	1275.75	0.0	0.0	-4648.661254479374	4992.45063748015	164.20543675141218						
706	venda	EmpFert|FiscalCD	AgAT2|PrefeitoAT	3.0	Super premium	normal	4	6	-438.5999999999999	428.2600000000001	-454.9499999999998	-177.00000000000009	-1302.1999999999998	-1215.2000000000003	-346.75	2339.0	3758.75	1275.75	0.0	0.0	-4648.661254479374	4992.45063748015	166.91543675141216						
707	aluguel	EmpMaq	AgAT2|PrefeitoAT	3.0	Maquinas 3	alto	4	6	-438.5999999999999	428.2600000000001	-454.9499999999998	-177.00000000000009	-1397.1999999999998	-1215.2000000000003	-346.75	2339.0	3853.75	1275.75	0.0	0.0	-4648.661254479374	4992.45063748015	167.00543675141216						
708	venda	EmpSem|FiscalAT	AgAT2|PrefeitoAT	4.0	Soja	baixo	4	6	-438.5999999999999	428.2600000000001	-454.9499999999998	-177.00000000000009	-1412.1999999999998	-1215.2000000000003	-346.75	2339.0	3853.75	1300.75	0.0	0.0	-4648.661254479374	4992.45063748015	167.33543675141217						
709	venda	EmpFert|FiscalCD	AgAT2|PrefeitoAT	4.0	Super premium	normal	4	6	-438.5999999999999	428.2600000000001	-454.9499999999998	-177.00000000000009	-1332.1999999999998	-1215.2000000000003	-346.75	2369.0	3853.75	1300.75	0.0	0.0	-4648.661254479374	4992.45063748015	170.04543675141218						
710	aluguel	EmpMaq	AgAT2|PrefeitoAT	4.0	Maquinas 3	alto	4	6	-438.5999999999999	428.2600000000001	-454.9499999999998	-177.00000000000009	-1427.1999999999998	-1215.2000000000003	-346.75	2369.0	3948.75	1300.75	0.0	0.0	-4648.661254479374	4992.45063748015	170.1354367514122						
711	venda	EmpSem|FiscalAT	AgAT2|PrefeitoAT	5.0	Soja	baixo	4	6	-438.5999999999999	428.2600000000001	-454.9499999999998	-177.00000000000009	-1442.1999999999998	-1215.2000000000003	-346.75	2369.0	3948.75	1325.75	0.0	0.0	-4648.661254479374	4992.45063748015	170.4654367514122						
712	venda	EmpFert|FiscalCD	AgAT2|PrefeitoAT	5.0	Super premium	normal	4	6	-438.5999999999999	428.2600000000001	-454.9499999999998	-177.00000000000009	-1362.1999999999998	-1215.2000000000003	-346.75	2399.0	3948.75	1325.75	0.0	0.0	-4648.661254479374	4992.45063748015	173.17543675141218						
713	aluguel	EmpMaq	AgAT2|PrefeitoAT	5.0	Maquinas 3	alto	4	6	-438.5999999999999	428.2600000000001	-454.9499999999998	-177.00000000000009	-1457.1999999999998	-1215.2000000000003	-346.75	2399.0	4043.75	1325.75	0.0	0.0	-4648.661254479374	4992.45063748015	173.26543675141218						
714	venda	EmpSem|FiscalAT	AgAT2|PrefeitoAT	6.0	Soja	baixo	4	6	-438.5999999999999	428.2600000000001	-454.9499999999998	-177.00000000000009	-1472.1999999999998	-1215.2000000000003	-346.75	2399.0	4043.75	1350.75	0.0	0.0	-4648.661254479374	4992.45063748015	173.5954367514122						
715	venda	EmpFert|FiscalCD	AgAT2|PrefeitoAT	6.0	Super premium	normal	4	6	-438.5999999999999	428.2600000000001	-454.9499999999998	-177.00000000000009	-1392.1999999999998	-1215.2000000000003	-346.75	2429.0	4043.75	1350.75	0.0	0.0	-4648.661254479374	4992.45063748015	176.3054367514122						
716	aluguel	EmpMaq	AgAT2|PrefeitoAT	6.0	Maquinas 3	alto	4	6	-438.5999999999999	428.2600000000001	-454.9499999999998	-177.00000000000009	-1487.1999999999998	-1215.2000000000003	-346.75	2429.0	4138.75	1350.75	0.0	0.0	-4648.661254479374	4992.45063748015	176.39543675141218						
717	venda	EmpSem|FiscalAT	AgAT1|VereadorAT	1.0	Hortalica	baixo	4	6	-438.5999999999999	428.2600000000001	-454.9499999999998	-172.00000000000009	-1487.1999999999998	-1215.2000000000003	-346.75	2429.0	4138.75	1355.75	0.0	0.0	-4648.661254479374	4992.45063748015	176.5054367514122						
718	venda	EmpFert|FiscalCD	AgAT1|VereadorAT	1.0	Super premium	normal	4	6	-438.5999999999999	428.2600000000001	-454.9499999999998	-102.00000000000009	-1487.1999999999998	-1215.2000000000003	-346.75	2459.0	4138.75	1355.75	0.0	0.0	-4648.661254479374	4992.45063748015	177.41543675141222						
719	aluguel	EmpMaq	AgAT1|VereadorAT	1.0	Maquinas 3	alto	4	6	-438.5999999999999	428.2600000000001	-454.9499999999998	-197.00000000000009	-1487.1999999999998	-1215.2000000000003	-346.75	2459.0	4233.75	1355.75	0.0	0.0	-4648.661254479374	4992.45063748015	177.50543675141222						
720	venda	EmpSem|FiscalAT	AgAT1|VereadorAT	2.0	Hortalica	baixo	4	6	-438.5999999999999	428.2600000000001	-454.9499999999998	-192.00000000000009	-1487.1999999999998	-1215.2000000000003	-346.75	2459.0	4233.75	1360.75	0.0	0.0	-4648.661254479374	4992.45063748015	177.61543675141223						
721	venda	EmpFert|FiscalCD	AgAT1|VereadorAT	2.0	Super premium	normal	4	6	-438.5999999999999	428.2600000000001	-454.9499999999998	-122.00000000000009	-1487.1999999999998	-1215.2000000000003	-346.75	2489.0	4233.75	1360.75	0.0	0.0	-4648.661254479374	4992.45063748015	178.52543675141223						
722	aluguel	EmpMaq	AgAT1|VereadorAT	2.0	Maquinas 3	alto	4	6	-438.5999999999999	428.2600000000001	-454.9499999999998	-217.00000000000009	-1487.1999999999998	-1215.2000000000003	-346.75	2489.0	4328.75	1360.75	0.0	0.0	-4648.661254479374	4992.45063748015	178.61543675141223						
723	venda	EmpSem|FiscalAT	AgAT1|VereadorAT	3.0	Hortalica	baixo	4	6	-438.5999999999999	428.2600000000001	-454.9499999999998	-212.00000000000009	-1487.1999999999998	-1215.2000000000003	-346.75	2489.0	4328.75	1365.75	0.0	0.0	-4648.661254479374	4992.45063748015	178.72543675141225						
724	venda	EmpFert|FiscalCD	AgAT1|VereadorAT	3.0	Super premium	normal	4	6	-438.5999999999999	428.2600000000001	-454.9499999999998	-142.00000000000009	-1487.1999999999998	-1215.2000000000003	-346.75	2519.0	4328.75	1365.75	0.0	0.0	-4648.661254479374	4992.45063748015	179.63543675141224						
725	aluguel	EmpMaq	AgAT1|VereadorAT	3.0	Maquinas 3	alto	4	6	-438.5999999999999	428.2600000000001	-454.9499999999998	-237.00000000000009	-1487.1999999999998	-1215.2000000000003	-346.75	2519.0	4423.75	1365.75	0.0	0.0	-4648.661254479374	4992.45063748015	179.72543675141225						
726	venda	EmpSem|FiscalAT	AgAT1|VereadorAT	4.0	Hortalica	baixo	4	6	-438.5999999999999	428.2600000000001	-454.9499999999998	-232.00000000000009	-1487.1999999999998	-1215.2000000000003	-346.75	2519.0	4423.75	1370.75	0.0	0.0	-4648.661254479374	4992.45063748015	179.83543675141226						
727	venda	EmpFert|FiscalCD	AgAT1|VereadorAT	4.0	Super premium	normal	4	6	-438.5999999999999	428.2600000000001	-454.9499999999998	-162.00000000000009	-1487.1999999999998	-1215.2000000000003	-346.75	2549.0	4423.75	1370.75	0.0	0.0	-4648.661254479374	4992.45063748015	180.74543675141229						
728	aluguel	EmpMaq	AgAT1|VereadorAT	4.0	Maquinas 3	alto	4	6	-438.5999999999999	428.2600000000001	-454.9499999999998	-257.0000000000001	-1487.1999999999998	-1215.2000000000003	-346.75	2549.0	4518.75	1370.75	0.0	0.0	-4648.661254479374	4992.45063748015	180.83543675141226						
729	venda	EmpSem|FiscalAT	AgAT1|VereadorAT	5.0	Hortalica	baixo	4	6	-438.5999999999999	428.2600000000001	-454.9499999999998	-252.0000000000001	-1487.1999999999998	-1215.2000000000003	-346.75	2549.0	4518.75	1375.75	0.0	0.0	-4648.661254479374	4992.45063748015	180.94543675141227						
730	venda	EmpFert|FiscalCD	AgAT1|VereadorAT	5.0	Super premium	normal	4	6	-438.5999999999999	428.2600000000001	-454.9499999999998	-182.0000000000001	-1487.1999999999998	-1215.2000000000003	-346.75	2579.0	4518.75	1375.75	0.0	0.0	-4648.661254479374	4992.45063748015	181.8554367514123						
731	aluguel	EmpMaq	AgAT1|VereadorAT	5.0	Maquinas 3	alto	4	6	-438.5999999999999	428.2600000000001	-454.9499999999998	-277.0000000000001	-1487.1999999999998	-1215.2000000000003	-346.75	2579.0	4613.75	1375.75	0.0	0.0	-4648.661254479374	4992.45063748015	181.94543675141227						
732	venda	EmpSem|FiscalAT	AgAT1|VereadorAT	6.0	Hortalica	baixo	4	6	-438.5999999999999	428.2600000000001	-454.9499999999998	-272.0000000000001	-1487.1999999999998	-1215.2000000000003	-346.75	2579.0	4613.75	1380.75	0.0	0.0	-4648.661254479374	4992.45063748015	182.0554367514123						
733	venda	EmpFert|FiscalCD	AgAT1|VereadorAT	6.0	Super premium	normal	4	6	-438.5999999999999	428.2600000000001	-454.9499999999998	-202.0000000000001	-1487.1999999999998	-1215.2000000000003	-346.75	2609.0	4613.75	1380.75	0.0	0.0	-4648.661254479374	4992.45063748015	182.9654367514123						
734	aluguel	EmpMaq	AgAT1|VereadorAT	6.0	Maquinas 3	alto	4	6	-438.5999999999999	428.2600000000001	-454.9499999999998	-297.0000000000001	-1487.1999999999998	-1215.2000000000003	-346.75	2609.0	4708.75	1380.75	0.0	0.0	-4648.661254479374	4992.45063748015	183.0554367514123						
735	venda	EmpSem|FiscalAT	AgCD3|PrefeitoCD	1.0	Hortalica	baixo	4	6	-438.5999999999999	428.2600000000001	-449.9499999999998	-297.0000000000001	-1487.1999999999998	-1215.2000000000003	-346.75	2609.0	4708.75	1385.75	0.0	0.0	-4648.661254479374	4992.45063748015	183.1654367514123						
736	venda	EmpFert|FiscalCD	AgCD3|PrefeitoCD	1.0	Super premium	normal	4	6	-438.5999999999999	428.2600000000001	-379.9499999999998	-297.0000000000001	-1487.1999999999998	-1215.2000000000003	-346.75	2639.0	4708.75	1385.75	0.0	0.0	-4648.661254479374	4992.45063748015	184.07543675141233						
